Time, C12_R_ch1, C12_R_ch2, P12_W_ch1, P12_W_ch2
7347.1451, 50, 71, 50, 71
7347.2482, 50, 71, 50, 71
7347.2773, 50, 33, 50, 71
7347.3040, 50, 33, 50, 33
7347.6626, 50, 33, 50, 33
7347.7183, 50, 33, 44, 33
7347.7688, 44, 33, 44, 33
7347.8704, 44, 33, 44, 33
7347.9005, 44, 41, 44, 33
7347.9362, 44, 41, 44, 41
7348.1026, 44, 41, 44, 41
7348.5068, 44, 41, 45, 41
7348.5340, 45, 41, 45, 41
7348.6283, 45, 41, 45, 41
7348.6569, 45, 9, 45, 41
7348.6918, 45, 9, 45, 9
7348.8944, 45, 9, 45, 9
7349.1144, 45, 9, 36, 9
7349.1455, 36, 9, 36, 9
7349.2377, 36, 9, 36, 9
7349.2666, 36, 82, 36, 9
7349.3009, 36, 82, 36, 82
7349.5784, 36, 82, 36, 82
7349.8511, 36, 82, 72, 82
7349.9250, 72, 82, 72, 82
7350.0541, 72, 82, 72, 82
7350.0868, 72, 96, 72, 82
7350.1329, 72, 96, 72, 96
7350.3913, 72, 96, 72, 96
7350.5815, 72, 96, 7, 96
7350.6210, 7, 96, 7, 96
7350.7442, 7, 96, 7, 96
7350.7764, 7, 7, 7, 96
7350.8207, 7, 7, 7, 7
7351.0902, 7, 7, 7, 7
7351.1467, 47, 7, 7, 7
7351.1665, 47, 7, 47, 7
7351.2289, 47, 7, 47, 7
7351.2844, 47, 7, 47, 68
7351.3200, 47, 68, 47, 68
7351.5542, 47, 68, 47, 68
7351.7758, 47, 68, 44, 68
7351.8165, 44, 68, 44, 68
7351.8998, 44, 68, 44, 68
7351.9286, 44, 88, 44, 68
7351.9782, 44, 88, 44, 88
7352.3156, 44, 88, 44, 88
7352.5839, 44, 88, 12, 88
7352.6080, 12, 88, 12, 88
7352.7018, 12, 88, 12, 88
7352.7335, 12, 43, 12, 88
7352.7779, 12, 43, 12, 43
7352.9765, 12, 43, 12, 43
7353.1433, 12, 43, 22, 43
7353.1548, 22, 43, 22, 43
7353.2391, 22, 43, 22, 43
7353.2887, 22, 43, 22, 94
7353.3690, 22, 94, 22, 94
7353.5549, 22, 94, 22, 94
7353.8324, 22, 94, 89, 94
7353.8589, 89, 94, 89, 94
7354.5111, 89, 94, 89, 94
7354.5470, 89, 44, 89, 94
7354.5981, 89, 44, 89, 44
7356.9959, 89, 44, 89, 44
7357.1866, 89, 44, 69, 44
7357.3174, 69, 44, 69, 44
7357.4469, 69, 44, 69, 44
7357.4809, 69, 40, 69, 44
7357.5295, 69, 40, 69, 40
7358.3943, 69, 40, 69, 40
7358.5913, 69, 40, 96, 40
7358.6479, 96, 40, 96, 40
7358.7614, 96, 40, 96, 40
7358.8009, 96, 85, 96, 40
7358.8670, 96, 85, 96, 85
7359.2420, 96, 85, 96, 85
7359.7074, 96, 85, 78, 85
7359.7518, 78, 85, 78, 85
7359.8375, 78, 85, 78, 85
7359.8718, 78, 73, 78, 85
7359.9223, 78, 73, 78, 73
7360.2302, 78, 73, 78, 73
7360.3234, 78, 73, 54, 73
7360.3838, 54, 73, 54, 73
7360.5494, 54, 73, 54, 73
7360.5928, 54, 97, 54, 73
7360.6512, 54, 97, 54, 97
7360.8817, 54, 97, 54, 97
7361.0138, 54, 97, 16, 97
7361.0549, 16, 97, 16, 97
7361.1605, 16, 97, 16, 97
7361.2009, 16, 97, 16, 5
7361.2281, 16, 5, 16, 5
7361.5615, 16, 5, 16, 5
7361.8108, 16, 5, 6, 5
7361.8562, 6, 5, 6, 5
7361.9176, 6, 5, 6, 5
7361.9414, 6, 52, 6, 5
7361.9867, 6, 52, 6, 52
7362.1944, 6, 52, 6, 52
7362.2871, 6, 52, 48, 52
7362.3240, 48, 52, 48, 52
7362.4486, 48, 52, 48, 52
7362.5237, 48, 48, 48, 52
7362.5615, 48, 48, 48, 48
7362.8075, 48, 48, 48, 48
7362.8755, 48, 48, 25, 48
7362.8937, 25, 48, 25, 48
7362.9673, 25, 48, 25, 48
7363.0172, 25, 12, 25, 48
7363.0520, 25, 12, 25, 12
7363.2238, 25, 12, 25, 12
7363.3679, 25, 12, 26, 12
7363.4036, 26, 12, 26, 12
7363.4645, 26, 12, 26, 12
7363.5270, 26, 12, 26, 86
7363.5533, 26, 86, 26, 86
7363.8770, 26, 86, 26, 86
7364.1210, 26, 86, 99, 86
7364.1546, 99, 86, 99, 86
7364.2412, 99, 86, 99, 86
7364.2693, 99, 75, 99, 86
7364.3149, 99, 75, 99, 75
7364.6068, 99, 75, 99, 75
7364.8357, 99, 75, 9, 75
7364.8728, 9, 75, 9, 75
7365.0241, 9, 75, 9, 75
7365.0590, 9, 45, 9, 75
7365.0985, 9, 45, 9, 45
7365.3049, 9, 45, 9, 45
7365.5221, 9, 45, 8, 45
7365.5907, 8, 45, 8, 45
7365.6620, 8, 45, 8, 45
7365.8156, 8, 45, 8, 93
7365.8394, 8, 93, 8, 93
7366.1435, 8, 93, 8, 93
7366.2617, 8, 93, 16, 93
7366.2946, 16, 93, 16, 93
7366.4017, 16, 93, 16, 93
7366.4338, 16, 71, 16, 93
7366.4878, 16, 71, 16, 71
7366.8086, 16, 71, 16, 71
7367.2249, 11, 71, 16, 71
7367.1826, 11, 71, 11, 71
7367.7046, 11, 71, 11, 71
7367.7517, 11, 26, 11, 71
7367.8207, 11, 26, 11, 26
7368.1472, 11, 26, 11, 26
7368.4969, 11, 26, 50, 26
7368.5330, 50, 26, 50, 26
7368.6300, 50, 26, 50, 26
7368.6677, 50, 94, 50, 26
7368.7226, 50, 94, 50, 94
7369.1605, 50, 94, 50, 94
7369.2308, 50, 94, 49, 94
7369.2582, 49, 94, 49, 94
7369.3541, 49, 94, 49, 94
7369.3923, 49, 52, 49, 94
7369.4284, 49, 52, 49, 52
7369.6327, 49, 52, 49, 52
7369.8144, 49, 52, 16, 52
7369.8441, 16, 52, 16, 52
7370.0415, 16, 52, 16, 52
7370.0697, 16, 52, 16, 52
7370.1111, 16, 52, 16, 52
7370.6694, 16, 52, 16, 52
7370.7098, 71, 52, 16, 52
7370.7821, 71, 52, 71, 52
7370.7843, 71, 52, 71, 52
7370.9112, 71, 52, 71, 29
7370.9586, 71, 29, 71, 29
7371.2072, 71, 29, 71, 29
7371.3689, 71, 29, 22, 29
7371.3990, 22, 29, 22, 29
7371.4562, 22, 29, 22, 29
7371.4658, 22, 56, 22, 29
7371.4685, 22, 56, 22, 56
7371.7099, 22, 56, 22, 56
7371.7762, 22, 56, 66, 56
7371.8040, 66, 56, 66, 56
7371.8678, 66, 56, 66, 56
7371.9196, 66, 56, 66, 7
7371.9549, 66, 7, 66, 7
7372.1715, 66, 7, 66, 7
7372.3293, 66, 7, 7, 7
7372.3674, 7, 7, 7, 7
7372.4410, 7, 7, 7, 7
7372.4477, 7, 16, 7, 7
7372.4505, 7, 16, 7, 16
7372.7640, 7, 16, 7, 16
7372.8275, 7, 16, 39, 16
7372.8590, 39, 16, 39, 16
7372.9522, 39, 16, 39, 16
7372.9865, 39, 24, 39, 16
7373.0215, 39, 24, 39, 24
7373.3002, 39, 24, 39, 24
7373.5666, 39, 24, 9, 24
7373.6022, 9, 24, 9, 24
7373.6625, 9, 24, 9, 24
7373.7711, 9, 24, 9, 92
7373.6847, 9, 92, 9, 92
7373.9800, 9, 92, 9, 92
7374.1241, 9, 92, 51, 92
7374.1587, 51, 92, 51, 92
7374.2546, 51, 92, 51, 92
7374.2789, 51, 56, 51, 92
7374.3099, 51, 56, 51, 56
7374.4640, 51, 56, 51, 56
7374.6207, 51, 56, 91, 56
7374.6529, 91, 56, 91, 56
7374.7134, 91, 56, 91, 56
7374.7370, 91, 6, 91, 56
7374.7705, 91, 6, 91, 6
7374.9368, 91, 6, 91, 6
7375.0663, 91, 6, 88, 6
7375.1187, 88, 6, 88, 6
7375.2377, 88, 6, 88, 6
7375.2655, 88, 7, 88, 6
7375.3150, 88, 7, 88, 7
7375.5006, 88, 7, 88, 7
7375.6934, 88, 7, 90, 7
7375.7217, 90, 7, 90, 7
7375.7862, 90, 7, 90, 7
7375.8109, 90, 23, 90, 7
7375.8483, 90, 23, 90, 23
7376.0915, 90, 23, 90, 23
7376.1727, 90, 23, 92, 23
7376.2008, 92, 23, 92, 23
7376.2651, 92, 23, 92, 23
7376.2877, 92, 95, 92, 23
7376.3227, 92, 95, 92, 95
7376.5273, 92, 95, 92, 95
7376.6054, 92, 95, 54, 95
7376.6323, 54, 95, 54, 95
7376.6981, 54, 95, 54, 95
7376.7246, 54, 69, 54, 95
7376.7601, 54, 69, 54, 69
7376.9988, 54, 69, 54, 69
7378.6958, 54, 69, 55, 69
7378.7295, 55, 69, 55, 69
7378.8030, 55, 69, 55, 69
7378.8419, 55, 69, 55, 35
7378.8642, 55, 35, 55, 35
7379.0777, 55, 35, 55, 35
7379.2352, 55, 35, 32, 35
7379.2801, 32, 35, 32, 35
7379.3411, 32, 35, 32, 35
7379.3726, 32, 94, 32, 35
7379.4047, 32, 94, 32, 94
7379.5834, 32, 94, 32, 94
7379.7446, 32, 94, 57, 94
7379.7777, 57, 94, 57, 94
7379.8496, 57, 94, 57, 94
7379.8989, 57, 94, 57, 34
7379.9249, 57, 34, 57, 34
7380.1375, 57, 34, 57, 34
7380.3596, 57, 34, 24, 34
7380.3898, 24, 34, 24, 34
7380.4550, 24, 34, 24, 34
7380.4869, 24, 95, 24, 34
7380.5188, 24, 95, 24, 95
7380.8736, 24, 95, 24, 95
7381.0867, 24, 95, 14, 95
7381.1252, 14, 95, 14, 95
7381.2332, 14, 95, 14, 95
7381.2672, 14, 46, 14, 95
7381.3138, 14, 46, 14, 46
7381.5099, 14, 46, 14, 46
7381.8021, 14, 46, 30, 46
7381.8332, 30, 46, 30, 46
7381.9688, 30, 46, 30, 46
7381.9977, 30, 90, 30, 46
7382.0456, 30, 90, 30, 90
7382.3021, 30, 90, 30, 90
7382.4772, 30, 90, 92, 90
7382.5192, 92, 90, 92, 90
7382.6220, 92, 90, 92, 90
7382.6540, 92, 78, 92, 90
7382.7006, 92, 78, 92, 78
7382.9464, 92, 78, 92, 78
7383.2006, 92, 78, 59, 78
7383.2468, 59, 78, 59, 78
7383.3446, 59, 78, 59, 78
7383.3750, 59, 20, 59, 78
7383.3971, 59, 20, 59, 20
7383.6114, 59, 20, 59, 20
7383.8017, 59, 20, 79, 20
7383.8470, 79, 20, 79, 20
7383.9356, 79, 20, 79, 20
7383.9649, 79, 12, 79, 20
7384.0063, 79, 12, 79, 12
7384.2306, 79, 12, 79, 12
7384.3857, 79, 12, 28, 12
7384.4157, 28, 12, 28, 12
7384.5019, 28, 12, 28, 12
7384.5346, 28, 19, 28, 12
7384.5740, 28, 19, 28, 19
7384.7681, 28, 19, 28, 19
7384.9748, 28, 19, 85, 19
7385.0103, 85, 19, 85, 19
7385.1075, 85, 19, 85, 19
7385.1400, 85, 74, 85, 19
7385.1787, 85, 74, 85, 74
7385.4615, 85, 74, 85, 74
7385.5260, 85, 74, 49, 74
7385.5637, 49, 74, 49, 74
7385.8199, 49, 74, 49, 74
7385.8614, 49, 58, 49, 74
7385.9287, 49, 58, 49, 58
7386.2592, 49, 58, 49, 58
7386.5238, 49, 58, 81, 58
7386.6023, 81, 58, 81, 58
7386.7105, 81, 58, 81, 58
7386.7444, 81, 16, 81, 58
7386.7917, 81, 16, 81, 16
7386.9947, 81, 16, 81, 16
7387.1980, 81, 16, 37, 16
7387.2386, 37, 16, 37, 16
7387.3084, 37, 16, 37, 16
7387.3378, 37, 40, 37, 16
7387.3714, 37, 40, 37, 40
7387.6287, 37, 40, 37, 40
7387.7112, 37, 40, 89, 40
7387.7454, 89, 40, 89, 40
7387.8281, 89, 40, 89, 40
7387.8485, 89, 54, 89, 40
7387.8878, 89, 54, 89, 54
7388.8976, 89, 54, 89, 54
7389.0544, 89, 54, 98, 54
7389.0843, 98, 54, 98, 54
7389.2255, 98, 54, 98, 54
7389.2773, 98, 36, 98, 54
7389.3182, 98, 36, 98, 36
7389.5942, 98, 36, 98, 36
7389.8663, 98, 36, 65, 36
7389.8957, 65, 36, 65, 36
7389.9644, 65, 36, 65, 36
7390.0067, 65, 36, 65, 28
7390.0675, 65, 28, 65, 28
7390.2594, 65, 28, 65, 28
7390.5537, 65, 28, 39, 28
7390.5788, 39, 28, 39, 28
7390.6432, 39, 28, 39, 28
7390.6739, 39, 40, 39, 28
7390.7199, 39, 40, 39, 40
7390.8904, 39, 40, 39, 40
7391.0762, 39, 40, 89, 40
7391.1052, 89, 40, 89, 40
7391.2089, 89, 40, 89, 40
7391.2735, 89, 19, 89, 40
7391.2791, 89, 19, 89, 19
7391.5008, 89, 19, 89, 19
7391.7704, 89, 19, 86, 19
7391.7983, 86, 19, 86, 19
7391.9024, 86, 19, 86, 19
7391.9405, 86, 19, 86, 47
7391.9625, 86, 47, 86, 47
7392.1479, 86, 47, 86, 47
7392.3788, 86, 47, 0, 47
7392.4089, 0, 47, 0, 47
7392.4816, 0, 47, 0, 47
7392.5073, 0, 32, 0, 47
7392.5476, 0, 32, 0, 32
7392.7504, 0, 32, 0, 32
7392.9853, 0, 32, 54, 32
7393.0069, 54, 32, 54, 32
7393.1149, 54, 32, 54, 32
7393.1405, 54, 81, 54, 32
7393.1865, 54, 81, 54, 81
7393.4335, 54, 81, 54, 81
7393.5923, 54, 81, 50, 81
7393.6156, 50, 81, 50, 81
7393.6849, 50, 81, 50, 81
7393.8272, 50, 14, 50, 81
7393.8425, 50, 14, 50, 14
7394.0697, 50, 14, 50, 14
7394.2262, 50, 14, 84, 14
7394.2549, 84, 14, 84, 14
7394.3200, 84, 14, 84, 14
7394.3475, 84, 3, 84, 14
7394.3810, 84, 3, 84, 3
7394.6261, 84, 3, 84, 3
7394.7203, 84, 3, 13, 3
7394.7266, 13, 3, 13, 3
7394.7971, 13, 3, 13, 3
7394.8399, 13, 92, 13, 3
7394.8696, 13, 92, 13, 92
7395.1034, 13, 92, 13, 92
7395.2655, 13, 92, 88, 92
7395.3204, 88, 92, 88, 92
7395.6789, 88, 92, 88, 92
7395.7042, 88, 42, 88, 92
7395.7688, 88, 42, 88, 42
7396.7312, 88, 42, 88, 42
7396.9157, 88, 42, 54, 42
7396.9663, 54, 42, 54, 42
7397.2052, 54, 42, 54, 42
7397.2388, 54, 59, 54, 42
7397.3050, 54, 59, 54, 59
7397.5365, 54, 59, 54, 59
7397.6858, 54, 59, 2, 59
7397.8304, 2, 59, 2, 59
7397.9007, 2, 59, 2, 59
7397.9512, 2, 59, 2, 51
7397.9907, 2, 51, 2, 51
7398.2491, 2, 51, 2, 51
7398.3757, 2, 51, 18, 51
7398.4063, 18, 51, 18, 51
7398.5101, 18, 51, 18, 51
7398.5442, 18, 40, 18, 51
7398.5918, 18, 40, 18, 40
7398.8405, 18, 40, 18, 40
7399.1965, 18, 40, 51, 40
7399.2537, 51, 40, 51, 40
7399.3821, 51, 40, 51, 40
7399.4192, 51, 79, 51, 40
7399.4658, 51, 79, 51, 79
7399.7943, 51, 79, 51, 79
7399.9342, 51, 79, 51, 79
7399.9929, 51, 79, 51, 79
7400.1382, 51, 79, 51, 79
7400.1770, 51, 79, 51, 79
7400.2244, 51, 79, 51, 79
7400.5139, 51, 79, 51, 79
7400.7666, 51, 79, 78, 79
7401.0115, 78, 79, 78, 79
7401.1508, 78, 79, 78, 79
7401.2030, 78, 85, 78, 79
7401.3358, 78, 85, 78, 85
7401.6860, 78, 85, 78, 85
7402.1344, 78, 85, 15, 85
7402.1674, 15, 85, 15, 85
7402.3154, 15, 85, 15, 85
7402.3687, 15, 87, 15, 85
7402.3687, 15, 87, 15, 87
7402.7875, 15, 87, 15, 87
7402.9860, 15, 87, 16, 87
7403.0355, 16, 87, 16, 87
7403.1292, 16, 87, 16, 87
7403.1660, 16, 71, 16, 87
7403.2275, 16, 71, 16, 71
7403.5303, 16, 71, 16, 71
7403.7035, 16, 71, 9, 71
7403.7428, 9, 71, 9, 71
7403.8205, 9, 71, 9, 71
7403.8502, 9, 36, 9, 71
7403.9341, 9, 36, 9, 36
7404.2950, 9, 36, 9, 36
7404.8663, 9, 36, 8, 36
7404.9053, 8, 36, 8, 36
7405.0018, 8, 36, 8, 36
7405.0643, 8, 25, 8, 36
7405.1307, 8, 25, 8, 25
7405.4450, 8, 25, 8, 25
7405.8010, 8, 25, 43, 25
7405.8658, 43, 25, 43, 25
7405.9971, 43, 25, 43, 25
7406.0608, 43, 31, 43, 25
7406.1392, 43, 31, 43, 31
7406.3867, 43, 31, 43, 31
7406.6419, 43, 31, 58, 31
7406.6751, 58, 31, 58, 31
7407.4450, 58, 31, 58, 31
7407.4906, 58, 33, 58, 31
7407.5822, 58, 33, 58, 33
7407.8732, 58, 33, 58, 33
7407.9903, 58, 33, 14, 33
7408.0322, 14, 33, 14, 33
7408.1523, 14, 33, 14, 33
7408.2631, 14, 3, 14, 33
7408.2632, 14, 3, 14, 3
7408.5505, 14, 3, 14, 3
7408.7021, 14, 3, 40, 3
7408.7591, 40, 3, 40, 3
7408.8428, 40, 3, 40, 3
7408.8723, 40, 55, 40, 3
7408.9556, 40, 55, 40, 55
7409.1423, 40, 55, 40, 55
7409.3187, 40, 55, 14, 55
7409.3867, 14, 55, 14, 55
7409.5686, 14, 55, 14, 55
7409.6003, 14, 58, 14, 55
7409.6725, 14, 58, 14, 58
7410.0757, 14, 58, 14, 58
7410.3032, 14, 58, 71, 58
7410.3465, 71, 58, 71, 58
7410.4081, 71, 58, 71, 58
7410.4574, 71, 58, 71, 88
7410.4965, 71, 88, 71, 88
7410.7578, 71, 88, 71, 88
7410.8645, 71, 88, 62, 88
7410.9019, 62, 88, 62, 88
7410.9978, 62, 88, 62, 88
7411.0307, 62, 3, 62, 88
7411.1176, 62, 3, 62, 3
7411.3237, 62, 3, 62, 3
7411.4335, 62, 3, 66, 3
7411.4832, 66, 3, 66, 3
7411.5601, 66, 3, 66, 3
7411.5908, 66, 71, 66, 3
7411.6386, 66, 71, 66, 71
7411.8173, 66, 71, 66, 71
7412.0125, 66, 71, 74, 71
7412.0510, 74, 71, 74, 71
7412.1370, 74, 71, 74, 71
7412.1764, 74, 80, 74, 71
7412.2272, 74, 80, 74, 80
7412.4458, 74, 80, 74, 80
7412.5733, 74, 80, 26, 80
7412.6194, 26, 80, 26, 80
7412.7075, 26, 80, 26, 80
7412.7530, 26, 40, 26, 80
7412.8132, 26, 40, 26, 40
7413.0559, 26, 40, 26, 40
7413.2163, 26, 40, 20, 40
7413.2578, 20, 40, 20, 40
7413.3808, 20, 40, 20, 40
7413.4161, 20, 83, 20, 40
7413.4519, 20, 83, 20, 83
7413.8734, 20, 83, 20, 83
7413.9909, 20, 83, 26, 83
7414.0282, 26, 83, 26, 83
7414.1051, 26, 83, 26, 83
7414.1227, 26, 94, 26, 83
7414.1370, 26, 94, 26, 94
7414.3634, 26, 94, 26, 94
7414.6055, 26, 94, 31, 94
7414.6424, 31, 94, 31, 94
7414.8097, 31, 94, 31, 94
7414.8458, 31, 8, 31, 94
7414.8961, 31, 8, 31, 8
7415.1612, 31, 8, 31, 8
7415.3153, 31, 8, 81, 8
7415.3553, 81, 8, 81, 8
7415.4637, 81, 8, 81, 8
7415.5061, 81, 0, 81, 8
7415.6063, 81, 0, 81, 0
7415.9623, 81, 0, 81, 0
7416.2152, 81, 0, 9, 0
7416.2348, 9, 0, 9, 0
7416.3158, 9, 0, 9, 0
7416.3946, 9, 0, 9, 14
7416.4284, 9, 14, 9, 14
7416.9064, 9, 14, 9, 14
7417.8904, 9, 14, 17, 14
7417.9330, 17, 14, 17, 14
7418.0147, 17, 14, 17, 14
7418.0938, 17, 14, 17, 38
7418.1061, 17, 38, 17, 38
7418.4181, 17, 38, 17, 38
7418.6162, 17, 38, 63, 38
7418.6606, 63, 38, 63, 38
7418.7424, 63, 38, 63, 38
7418.7749, 63, 52, 63, 38
7418.8139, 63, 52, 63, 52
7419.1577, 63, 52, 63, 52
7419.2933, 63, 52, 96, 52
7419.3311, 96, 52, 96, 52
7419.4855, 96, 52, 96, 52
7419.5178, 96, 18, 96, 52
7419.5542, 96, 18, 96, 18
7419.9109, 96, 18, 96, 18
7420.1429, 96, 18, 52, 18
7420.1735, 52, 18, 52, 18
7420.2827, 52, 18, 52, 18
7420.3298, 52, 44, 52, 18
7420.3726, 52, 44, 52, 44
7420.6193, 52, 44, 52, 44
7420.7879, 52, 44, 97, 44
7420.8625, 97, 44, 97, 44
7420.9779, 97, 44, 97, 44
7421.0045, 97, 70, 97, 44
7421.0436, 97, 70, 97, 70
7421.2965, 97, 70, 97, 70
7421.4214, 97, 70, 67, 70
7421.4801, 67, 70, 67, 70
7421.5593, 67, 70, 67, 70
7421.5835, 67, 43, 67, 70
7421.6252, 67, 43, 67, 43
7421.9415, 67, 43, 67, 43
7422.0309, 67, 43, 20, 43
7422.0592, 20, 43, 20, 43
7422.1372, 20, 43, 20, 43
7422.1796, 20, 43, 20, 69
7422.2123, 20, 69, 20, 69
7422.4862, 20, 69, 20, 69
7422.5530, 20, 69, 6, 69
7422.5815, 6, 69, 6, 69
7422.6488, 6, 69, 6, 69
7422.6907, 6, 69, 6, 53
7422.7196, 6, 53, 6, 53
7422.9782, 6, 53, 6, 53
7423.0513, 6, 53, 0, 53
7423.0805, 0, 53, 0, 53
7423.1785, 0, 53, 0, 53
7423.2110, 0, 34, 0, 53
7423.2548, 0, 34, 0, 34
7423.4781, 0, 34, 0, 34
7423.5479, 0, 34, 48, 34
7423.5761, 48, 34, 48, 34
7423.6491, 48, 34, 48, 34
7423.6912, 48, 34, 48, 43
7423.7436, 48, 43, 48, 43
7424.1023, 48, 43, 48, 43
7424.2874, 48, 43, 55, 43
7424.3261, 55, 43, 55, 43
7424.4221, 55, 43, 55, 43
7424.4758, 55, 13, 55, 43
7424.5148, 55, 13, 55, 13
7424.7589, 55, 13, 55, 13
7424.9310, 55, 13, 3, 13
7424.9660, 3, 13, 3, 13
7425.1177, 3, 13, 3, 13
7425.1564, 3, 76, 3, 13
7425.1922, 3, 76, 3, 76
7425.5002, 3, 76, 3, 76
7425.7770, 3, 76, 6, 76
7425.8070, 6, 76, 6, 76
7425.9049, 6, 76, 6, 76
7425.9492, 6, 24, 6, 76
7425.9841, 6, 24, 6, 24
7426.2623, 6, 24, 6, 24
7426.4221, 6, 24, 28, 24
7426.4757, 28, 24, 28, 24
7426.5881, 28, 24, 28, 24
7426.6370, 28, 28, 28, 24
7426.6564, 28, 28, 28, 28
7426.9604, 28, 28, 28, 28
7427.0212, 28, 28, 83, 28
7427.0525, 83, 28, 83, 28
7427.1646, 83, 28, 83, 28
7427.2029, 83, 26, 83, 28
7427.2291, 83, 26, 83, 26
7427.5515, 83, 26, 83, 26
7427.6397, 83, 26, 31, 26
7427.6734, 31, 26, 31, 26
7429.8427, 31, 26, 31, 26
7429.9165, 31, 45, 31, 26
7429.9906, 31, 45, 31, 45
7430.2370, 31, 45, 31, 45
7430.4666, 31, 45, 62, 45
7430.5124, 62, 45, 62, 45
7430.6300, 62, 45, 62, 45
7430.6705, 62, 66, 62, 45
7430.7071, 62, 66, 62, 66
7430.9211, 62, 66, 62, 66
7431.2451, 62, 66, 39, 66
7431.2973, 39, 66, 39, 66
7431.4138, 39, 66, 39, 66
7431.4534, 39, 24, 39, 66
7431.4964, 39, 24, 39, 24
7431.8534, 39, 24, 39, 24
7431.9268, 39, 24, 24, 24
7431.9654, 24, 24, 24, 24
7432.0589, 24, 24, 24, 24
7432.0935, 24, 24, 24, 24
7432.1431, 24, 24, 24, 24
7432.3817, 24, 24, 24, 24
7432.4520, 24, 24, 61, 24
7432.4874, 61, 24, 61, 24
7432.5735, 61, 24, 61, 24
7432.6679, 61, 24, 61, 73
7432.6783, 61, 73, 61, 73
7433.4596, 61, 73, 61, 73
7433.9135, 13, 73, 61, 73
7433.9494, 13, 73, 13, 73
7435.2872, 13, 73, 13, 73
7435.3309, 13, 80, 13, 73
7435.3945, 13, 80, 13, 80
7435.7353, 13, 80, 13, 80
7435.8433, 13, 80, 7, 80
7435.8900, 7, 80, 7, 80
7435.9808, 7, 80, 7, 80
7436.0295, 7, 80, 7, 35
7436.0733, 7, 35, 7, 35
7436.3705, 7, 35, 7, 35
7436.4602, 7, 35, 1, 35
7436.5000, 1, 35, 1, 35
7436.5823, 1, 35, 1, 35
7436.6158, 1, 41, 1, 35
7436.6626, 1, 41, 1, 41
7436.9244, 1, 41, 1, 41
7437.0859, 1, 41, 18, 41
7437.1269, 18, 41, 18, 41
7437.2057, 18, 41, 18, 41
7437.2195, 18, 70, 18, 41
7437.2731, 18, 70, 18, 70
7437.4952, 18, 70, 18, 70
7437.8929, 18, 70, 27, 70
7437.9682, 27, 70, 27, 70
7438.9036, 27, 70, 27, 70
7439.0679, 27, 5, 27, 70
7439.2768, 27, 5, 27, 5
7439.7935, 27, 5, 27, 5
7440.2455, 27, 5, 10, 5
7440.2865, 10, 5, 10, 5
7440.3960, 10, 5, 10, 5
7440.4350, 10, 36, 10, 5
7440.5204, 10, 36, 10, 36
7440.8031, 10, 36, 10, 36
7441.0600, 10, 36, 37, 36
7441.1264, 37, 36, 37, 36
7441.2306, 37, 36, 37, 36
7441.2793, 37, 50, 37, 36
7441.3985, 37, 50, 37, 50
7441.6784, 37, 50, 37, 50
7441.9422, 37, 50, 33, 50
7441.9942, 33, 50, 33, 50
7442.1278, 33, 50, 33, 50
7442.1736, 33, 89, 33, 50
7442.2361, 33, 89, 33, 89
7442.4703, 33, 89, 33, 89
7442.6389, 33, 89, 34, 89
7442.6874, 34, 89, 34, 89
7442.8212, 34, 89, 34, 89
7442.8570, 34, 65, 34, 89
7442.9137, 34, 65, 34, 65
7443.2546, 34, 65, 34, 65
7443.5002, 34, 65, 69, 65
7443.6348, 69, 65, 69, 65
7443.7369, 69, 65, 69, 65
7443.7979, 69, 27, 69, 65
7443.8673, 69, 27, 69, 27
7444.1251, 69, 27, 69, 27
7444.4148, 69, 27, 99, 27
7444.4539, 99, 27, 99, 27
7444.5351, 99, 27, 99, 27
7444.5762, 99, 92, 99, 27
7444.6224, 99, 92, 99, 92
7444.8675, 99, 92, 99, 92
7445.1659, 99, 92, 95, 92
7445.2041, 95, 92, 95, 92
7445.2959, 95, 92, 95, 92
7445.3196, 95, 0, 95, 92
7445.3623, 95, 0, 95, 0
7446.0394, 95, 0, 95, 0
7446.2795, 95, 0, 66, 0
7446.3142, 66, 0, 66, 0
7446.4303, 66, 0, 66, 0
7446.4559, 66, 53, 66, 0
7446.5088, 66, 53, 66, 53
7446.8052, 66, 53, 66, 53
7446.9526, 66, 53, 62, 53
7446.9955, 62, 53, 62, 53
7447.1173, 62, 53, 62, 53
7447.1586, 62, 71, 62, 53
7447.2007, 62, 71, 62, 71
7447.4829, 62, 71, 62, 71
7447.5521, 62, 71, 90, 71
7447.7575, 90, 71, 90, 71
7447.8413, 90, 71, 90, 71
7447.8792, 90, 50, 90, 71
7447.9232, 90, 50, 90, 50
7448.2733, 90, 50, 90, 50
7448.5454, 90, 50, 44, 50
7448.6353, 44, 50, 44, 50
7448.7643, 44, 50, 44, 50
7448.7956, 44, 61, 44, 50
7448.8380, 44, 61, 44, 61
7449.1955, 44, 61, 44, 61
7450.1902, 44, 61, 43, 61
7450.2186, 43, 61, 43, 61
7450.3069, 43, 61, 43, 61
7450.3500, 43, 61, 43, 98
7450.3823, 43, 98, 43, 98
7450.7149, 43, 98, 43, 98
7450.8552, 43, 98, 61, 98
7450.8903, 61, 98, 61, 98
7450.9677, 61, 98, 61, 98
7451.0049, 61, 83, 61, 98
7451.0776, 61, 83, 61, 83
7451.2727, 61, 83, 61, 83
7451.4834, 61, 83, 3, 83
7451.5172, 3, 83, 3, 83
